"number","title","pageid","namespace","length","touched"
"9465","Time_in_fiction","44323861","Category","87","20200729003147"
"9466","Films_about_time","44323886","Category","91","20170518121845"
"9467","History_of_the_Islamic_State_of_Iraq_and_the_Levant","44326806","Category","213","20220403180450"
"9468","Buddhism_and_society","44330668","Category","209","20210504053108"
"9469","Autism_rights_movement","44330799","Category","351","20190425213320"
"9470","Sankarism","44339897","Category","210","20180113163600"
"9471","Companies_by_date","44351543","Category","199","20220330184049"
"9472","Motions_of_no_confidence","44362986","Category","169","20190920170127"
"9473","Cosmological_simulation","44363104","Category","101","20170918132247"
"9474","Information_privacy","44363114","Category","174","20190710041552"
"9475","Novorossiya_(confederation)","44377512","Category","281","20220504103706"
"9476","National_health_insurance_schemes","44393007","Category","34","20201105224812"
"9477","Skeptic_organization_logos","44402952","Category","227","20190327093622"
"9478","Turkish_exonyms","44403400","Category","67","20170916195153"
"9479","Lists_of_colors","44409892","Category","296","20210621012425"
"9480","Islam_and_politics","44417146","Category","487","20210729072602"
"9481","LGBT_and_religion","44443117","Category","295","20210405203521"
"9482","Buddhist_terminology","44452918","Category","576","20210418090042"
"9483","Sikh_terminology","44453318","Category","115","20210108010126"
"9484","Philosophy_schools","44453690","Category","141","20220923171946"
"9485","Works_about_apartheid","44484067","Category","354","20201231000353"
"9486","Apartheid_novels","44484105","Category","279","20200802052356"
"9487","Apartheid_in_fiction","44484111","Category","140","20161129182337"
"9488","Books_about_apartheid","44484131","Category","210","20170305224009"
"9489","Apartheid_in_propaganda","44484171","Category","163","20200517065115"
"9490","Italian_fascist_songs","44500534","Category","114","20220330082426"
"9491","Human_rights_organizations_based_in_the_Czech_Republic","44501818","Category","388","20200205052441"
"9492","Vulnerability","44507852","Category","61","20150104175032"
"9493","Baal_Shem","44513178","Category","106","20220326182528"
"9494","Kalam","44513203","Category","45","20210820172838"
"9495","Fair_division_protocols","44514892","Category","50","20141126084647"
"9496","Atheistic_existentialism","44519009","Category","134","20141126185108"
"9497","Green_politicians","44522464","Category","142","20141127005833"
"9498","Air_spirits","44526827","Category","109","20200602202105"
"9499","Flower_shows","44532207","Category","271","20141128025142"
"9500","Implants_(medicine)","44532299","Category","149","20200423154313"
"9501","Genital_modification_and_mutilation","44532332","Category","235","20180210231428"
"9502","Hair_removal","44532338","Category","109","20201025150642"
"9503","Land_case_law","44560614","Category","213","20141201082319"
"9504","Conflict_of_interest_mitigation","44567445","Category","171","20141201222947"
"9505","Modular_smartphones","44571712","Category","252","20210522104130"
"9506","Pakistani_nationalists","44588071","Category","199","20160722221711"
"9507","Design_companies_by_year_of_establishment","44603315","Category","345","20210325005417"
"9508","Writers_about_Hindu_nationalism","44607581","Category","131","20200426074814"
"9509","Savarkarites","44609272","Category","60","20210623170950"
"9510","Open_design","44625458","Category","120","20170228065420"
"9511","Wahhabism","44633441","Category","300","20190617051655"
"9512","Swami_Vivekananda","44633448","Category","394","20220713232139"
"9513","Human_rights_organizations_based_in_South_Korea","44634736","Category","298","20200206052702"
"9514","Human_rights_organisations_based_in_Poland","44634745","Category","275","20200205052441"
"9515","Trichology","44656483","Category","73","20181231220409"
"9516","Hair_diseases","44667892","Category","94","20150214001357"
"9517","Disciples_and_friends_of_Swami_Vivekananda","44670997","Category","30","20141211041712"
"9518","Memorials_to_Swami_Vivekananda","44671006","Category","162","20160607004305"
"9519","Works_by_Swami_Vivekananda","44671010","Category","80","20190209000506"
"9520","Albanian_irredentism","44674473","Category","211","20190823111915"
"9521","Buddhism_in_Asia_by_region","44677007","Category","148","20221005075816"
"9522","Seven_virtues","44677913","Category","110","20211013081757"
"9523","Dualism_(philosophy_of_mind)","44716040","Category","148","20210622021954"
"9524","Coincidence","44717948","Category","60","20190914045422"
"9525","Afrikaner_Weerstandsbeweging","44726670","Category","415","20221019194659"
"9526","Films_about_Lalon","44757002","Category","172","20220814131032"
"9527","NHS_legislation","44801904","Category","116","20160107095133"
"9528","French_Polynesian_art","44803138","Category","228","20200427004305"
"9529","Hair_care_products","44803266","Category","64","20200712052041"
"9530","Comparisons_by_country","44817714","Category","76","20200105063939"
"9531","Central_Commission_for_Discipline_Inspection","44819259","Category","159","20210620234749"
"9532","Inventions_by_Benjamin_Franklin","44829703","Category","63","20141224164105"
"9533","African_and_Black_nationalist_organizations","44842184","Category","95","20160227133546"
"9534","Asian_nationalism","44842192","Category","154","20191026182101"
"9535","Analysts_of_Ayodhya_dispute","44843184","Category","126","20151016085412"
"9536","Universal_basic_income_activists","44850793","Category","124","20220311224200"
"9537","Universal_basic_income_in_the_United_Kingdom","44851245","Category","221","20211020114942"
"9538","Universal_basic_income_in_Germany","44851358","Category","111","20201018073402"
"9539","Polish_irredentism","44857732","Category","166","20180204172131"
"9540","Russian_irredentism","44857746","Category","276","20220316140618"
"9541","Berber_activists","44857966","Category","129","20150517032531"
"9542","Ukrainian_irredentism","44858084","Category","210","20180304132458"
"9543","New_Zealand_nationalism","44862752","Category","212","20180204164646"
"9544","Sexual_abuse_cover-ups","44867536","Category","136","20201009172817"
"9545","Time_in_Asia","44877328","Category","157","20191021004709"
"9546","Time_in_Europe","44877410","Category","142","20211005010524"
"9547","Time_in_North_America","44878356","Category","110","20191021002846"
"9548","Time_in_South_America","44878379","Category","110","20191021004627"
"9549","Modular_design","44878838","Category","151","20160807063236"
"9550","Time_in_Africa","44878853","Category","142","20211005010459"
"9551","Time_in_Oceania","44878925","Category","118","20191021004756"
"9552","Popular_Front_(Tunisia)","44884323","Category","508","20220215184147"
"9553","Pan-Africanism_in_South_Africa","44946417","Category","161","20160906002653"
"9554","Law_and_literature","44957096","Category","73","20150112113415"
"9555","Macedonian_nationalists","44961365","Category","191","20160722221711"
"9556","Open_access_projects","44998617","Category","73","20150119170138"
"9557","Far-right_politics_by_country","45007300","Category","175","20181111011402"
"9558","Nationalist_parties_in_Chile","45007513","Category","178","20160129101739"
"9559","Eastern_Orthodoxy_and_far-right_politics","45010171","Category","132","20211010065431"
"9560","Canonical_hours","45020234","Category","116","20220521004010"
"9561","Gender_studies_journal_stubs","45027074","Category","312","20160406115043"
"9562","Rooker–Feldman_doctrine_case_law","45046484","Category","205","20210411043648"
"9563","Anti-Marxism","45050849","Category","168","20220901094351"
"9564","Critics_of_Marxism","45050923","Category","54","20171013021143"
"9565","Atheist_Community_of_Austin","45053511","Category","84","20160610163811"
"9566","Atheist_Community_of_Austin_people","45053544","Category","78","20150117092123"
"9567","Jihadist_groups","45055590","Category","345","20220227094358"
"9568","Ryukyuan_Confucianists","45065069","Category","131","20150316094241"
"9569","Open_access_publishers","45068805","Category","483","20180222154234"
"9570","Shaiva_texts","45073912","Category","119","20220712092148"
"9571","Conjectures_that_have_been_proved","45076413","Category","102","20170203144523"
"9572","Communist_terrorism","45077578","Category","203","20200406005003"
"9573","Matrix_multiplication_algorithms","45081487","Category","103","20150116205531"
"9574","Animal_product_analogs","45084273","Category","238","20210111005656"
"9575","Albanian_rebellions","45087105","Category","222","20190823111746"
"9576","Judicial_activism","45092358","Category","68","20150117205256"
"9577","Fashion_educators","45094147","Category","67","20150118015126"
"9578","Open_access_activists","45094889","Category","127","20210806083644"
"9579","Cryonics_organizations","45107982","Category","62","20210414185928"
"9580","Transhumanist_politicians","45108052","Category","100","20211007094710"
"9581","Ukraine_without_Kuchma","45115898","Category","500","20221022180941"
"9582","Ex_post_facto_law","45118990","Category","273","20181231221107"
"9583","Anti-classical_liberalism","45146328","Category","64","20150121023245"
"9584","Communist_Party_of_Ukraine","45155434","Category","438","20220520153630"
"9585","Open_access_publications","45206451","Category","50","20150125165258"
"9586","Rhenish_nationalism","45206884","Category","234","20220420125140"
"9587","Defunct_socialist_parties","45208002","Category","134","20170303155412"
"9588","Operas_by_Roger_Scruton","45208217","Category","115","20150828211641"
"9589","Syriza","45220315","Category","761","20210606181358"
"9590","Francesc_Eiximenis","45222374","Category","842","20220427085124"
"9591","Terms_for_women","45224814","Category","77","20210309215942"
"9592","Contemporary_Tibetan_philosophers","45228723","Category","62","20150127132327"
"9593","Apartheid_museums","45234481","Category","176","20150128024707"
"9594","Nolloth_Professors_of_the_Philosophy_of_the_Christian_Religion","45234687","Category","348","20220923135243"
"9595","Waynflete_Professors_of_Metaphysical_Philosophy","45236231","Category","187","20190428023140"
"9596","Scientific_comparisons","45245994","Category","57","20150129072342"
"9597","Textiles_in_folklore","45248360","Category","124","20210827213140"
"9598","Books_critical_of_capitalism","45250207","Category","118","20200505191940"
"9599","Works_about_Islamic_terrorism","45254001","Category","171","20190506173502"
"9600","Adi_Shankara","45266622","Category","380","20220713231122"
"9601","Medical_privacy","45267512","Category","65","20150330120756"
"9602","Electronic_health_records","45267960","Category","169","20191019100825"
"9603","Buddhism_in_the_Maldives","45281089","Category","239","20190716015902"
"9604","Professors_of_Jurisprudence_(University_of_Oxford)","45291026","Category","277","20150203153001"
"9605","Groups_affiliated_with_al-Qaeda","45296027","Category","79","20180720083703"
"9606","Salafi_groups","45296036","Category","42","20221018131041"
"9607","Gargoyles_in_popular_culture","45296052","Category","325","20210323111446"
"9608","Christianity_and_politics","45297503","Category","207","20210612095008"
"9609","Indigenous_Aryanism","45315163","Category","67","20200913135553"
"9610","Heraldic_sites","45324013","Category","54","20150830004254"
"9611","Houthis","45336158","Category","848","20221013113835"
"9612","Sicilian_nationalists","45342190","Category","164","20210226094306"
"9613","National_conservatism","45342220","Category","120","20180113165131"
"9614","Swedish_nationalists","45342262","Category","185","20160722221711"
"9615","World_systems_theory","45342550","Category","143","20220524003325"
"9616","Time_by_continent","45347606","Category","85","20211003151254"
"9617","Women_curators","45365395","Category","175","20220602205223"
"9618","Conservative_Mennonites","45365826","Category","183","20220522055643"
"9619","Kneeling","45368192","Category","105","20180721000748"
"9620","Pacifism_in_Greece","45379252","Category","121","20160301010314"
"9621","Pacifism_in_Serbia","45379327","Category","121","20150812023912"
"9622","Pacifism_in_France","45379359","Category","121","20150812023801"
"9623","Pacifism_in_Switzerland","45379423","Category","136","20150812023857"
"9624","Works_about_existentialism","45383366","Category","184","20150212214638"
"9625","Islamic_democracy","45383497","Category","154","20200505003435"
"9626","Islamic_democratic_political_parties","45383541","Category","106","20200505003535"
"9627","Works_about_Martin_Heidegger","45383560","Category","143","20190902034301"
"9628","Galician_nationalist_parties","45416052","Category","229","20210110161719"
"9629","Left-wing_nationalism","45416179","Category","211","20200506054751"
"9630","Leninist_organizations","45416187","Category","93","20190803160142"
"9631","People_associated_with_animal_welfare_and_rights","45418832","Category","119","20180826055109"
"9632","Chronological_summaries_of_the_Pan_American_Games","45421303","Category","107","20181017075346"
"9633","Ugandan_design","45421817","Category","84","20150216230052"
"9634","Honduran_philosophers","45426270","Category","180","20180312210920"
"9635","Anti-Sufism","45439857","Category","61","20160216124039"
"9636","Paleoconservative_organizations","45442700","Category","132","20220225010732"
"9637","Grotesques","45450104","Category","233","20211028164822"
"9638","Ornaments_(architecture)","45450398","Category","484","20191128111950"
"9639","Sudoku_solvers","45450740","Category","62","20150219224738"
"9640","Yugoslavism","45452187","Category","788","20220711041815"
"9641","Domestic_and_hearth_deities","45461340","Category","207","20220531201011"
"9642","Coats_of_arms_by_charge","45462271","Category","43","20200825151711"
"9643","Coats_of_arms_with_crosses","45462380","Category","84","20200825153743"
"9644","Coats_of_arms_with_saltires","45463604","Category","119","20191210114145"
"9645","Family_coats_of_arms","45465001","Category","85","20150221153033"
"9646","Asturian_nationalist_parties","45465743","Category","175","20210106151401"
"9647","Celtic_nationalist_parties","45465759","Category","123","20210106151401"
"9648","Falangist_parties","45465877","Category","109","20200105084246"
"9649","Books_about_the_unconscious_mind","45469350","Category","84","20150222033919"
"9650","Books_about_Baruch_Spinoza","45481540","Category","177","20170320011227"
"9651","Islamic_theology_books","45482571","Category","107","20160607134325"
"9652","Theology_books","45482574","Category","128","20171221221437"
"9653","Canadian_logicians","45482586","Category","193","20191004053301"
"9654","Literature_on_vexillology","45484135","Category","76","20150223163020"
"9655","Books_by_György_Lukács","45502227","Category","170","20221030062246"
"9656","Visual_arts_libraries","45503591","Category","115","20200314170646"
"9657","Libre_art","45515154","Category","84","20180402124132"
"9658","Members_of_Carta_Abierta","45516438","Category","120","20150226184530"
"9659","Kirchnerism","45516501","Category","171","20221111040643"
"9660","Project_MKUltra","45518432","Category","782","20200807002131"
"9661","Kapitan_Cina","45519067","Category","571","20210729221140"
"9662","Christianity_and_political_ideologies","45526944","Category","109","20210613002559"
"9663","Cuban_nationalism","45551134","Category","204","20180204033312"
"9664","Cuban_nationalists","45551142","Category","187","20160722221709"
"9665","New_Zealand_nationalists","45557630","Category","267","20190205230044"
"9666","American_nationalists","45557748","Category","251","20210131052228"
"9667","Canadian_nationalists","45557750","Category","195","20171230225605"
"9668","Canadian_nationalism","45557774","Category","268","20180113201149"
"9669","Puerto_Rican_nationalism","45557880","Category","240","20180113211858"
"9670","Greenlandic_nationalism","45557999","Category","403","20190731235233"
"9671","Greenlandic_nationalists","45558037","Category","238","20160722221710"
"9672","Animal_testing_techniques","45558184","Category","81","20150302210636"
"9673","Belarusian_nationalists","45558542","Category","247","20180317095437"
"9674","Haitian_nationalism","45567737","Category","188","20180113204557"
"9675","Dominican_Republic_nationalists","45567910","Category","213","20160722221709"
"9676","Dominican_Republic_nationalism","45567929","Category","205","20180113201636"
"9677","Indonesian_nationalism","45568335","Category","183","20180113210124"
"9678","National_communism","45568572","Category","126","20181212205745"
"9679","Lega_Nord","45570287","Category","1058","20220123223059"
"9680","Colombian_nationalism","45572663","Category","191","20180113201404"
"9681","Colombian_nationalists","45572689","Category","195","20160722221709"
"9682","Buddhist_education_in_Asia","45573378","Category","132","20160405174529"
"9683","Time_in_government","45578342","Category","194","20190513122624"
"9684","Age_in_government","45579318","Category","73","20190513122029"
"9685","Term_of_office","45579577","Category","69","20180806084026"
"9686","Christian_democracy_in_Africa","45587487","Category","133","20190104185801"
"9687","Christian_democracy_in_Europe","45587514","Category","113","20160917111054"
"9688","Time_in_physics","45588034","Category","103","20201215045627"
"9689","Nigerian_nationalists","45588161","Category","186","20190114004135"
"9690","Jordanian_nationalists","45589453","Category","247","20160722221710"
"9691","Jordanian_nationalism","45589480","Category","247","20180225123630"
"9692","Christian_democracy_in_South_America","45589885","Category","125","20160917112428"
"9693","Christian_democracy_in_Asia","45589910","Category","111","20160917114452"
"9694","Christian_democracy_in_North_America","45589915","Category","127","20160226140756"
"9695","Christian_democracy_in_Oceania","45589917","Category","115","20160917112954"
"9696","Congolese_nationalism_(Democratic_Republic_of_the_Congo)","45590146","Category","400","20220512221303"
"9697","Sudanese_nationalism","45590225","Category","308","20220513001606"
"9698","Ethiopian_nationalism","45590262","Category","153","20190227052147"
"9699","Eritrean_nationalism","45590278","Category","139","20190227052134"
"9700","Eritrean_nationalists","45590583","Category","186","20160930001813"
"9701","African_socialism","45590680","Category","265","20180829193423"
"9702","Mongolian_nationalism","45591313","Category","227","20180113211404"
"9703","Mongolian_nationalists","45591364","Category","186","20160722221711"
"9704","Afghan_nationalism","45591392","Category","225","20180113172819"
"9705","Floral_organizations","45591908","Category","99","20180317140219"
"9706","Clock_designs","45608981","Category","308","20200622230012"
"9707","Mexican_nationalists","45616043","Category","191","20160722221711"
"9708","Chicano_nationalism","45616084","Category","322","20190415094034"
"9709","Ukiyo-e_techniques","45616193","Category","53","20150308100949"
"9710","Libyan_nationalists","45616371","Category","182","20160722221711"
"9711","Somali_nationalists","45616425","Category","184","20160722221711"
"9712","Palestinian_nationalist_parties","45616451","Category","136","20160608135846"
"9713","Lebanese_nationalist_parties","45616550","Category","301","20201007211759"
"9714","Phoenicianists","45616642","Category","88","20151012220308"
"9715","South_Sudanese_nationalists","45617076","Category","198","20160722221711"
"9716","Valencian_nationalism","45617102","Category","272","20190510222509"
"9717","Valencian_nationalists","45617118","Category","290","20210528081501"
"9718","Sardinian_nationalists","45617273","Category","121","20160722221711"
"9719","Canarian_nationalists","45617534","Category","233","20210528052807"
"9720","Berberist_political_parties","45617556","Category","103","20170824162813"
"9721","Greek_Cypriot_nationalism","45617796","Category","108","20160923192622"
"9722","Causes_of_conditions","45622677","Category","43","20150309015146"
"9723","Thai_nationalists","45653343","Category","214","20210416141332"
"9724","Thai_nationalism","45653353","Category","219","20220426160030"
"9725","Buddhist_socialism","45653393","Category","190","20200412160428"
"9726","Burmese_nationalism","45653413","Category","181","20180113201113"
"9727","Burmese_nationalists","45653464","Category","182","20160722221709"
"9728","Panamanian_nationalism","45653525","Category","189","20180113211722"
"9729","Montenegrin_nationalism","45654961","Category","202","20190210214551"
"9730","Bolivian_nationalism","45655156","Category","190","20180113200848"
"9731","Academics_and_writers_on_far-right_extremism","45655675","Category","203","20220521103055"
"9732","Taiwanese_nationalists","45659824","Category","118","20160722221711"
"9733","Taiwanese_nationalism","45659855","Category","229","20200709080304"
"9734","Pan-Africanism_in_Ghana","45659938","Category","130","20151120004254"
"9735","Angolan_nationalism","45660621","Category","182","20190712024044"
"9736","Angolan_nationalists","45660639","Category","184","20160722221709"
"9737","Ivorian_nationalists","45661025","Category","184","20160722221711"
"9738","Ivorian_nationalism","45661033","Category","206","20190920125618"
"9739","Pan-Africanism_in_Lesotho","45661073","Category","135","20151120004321"
"9740","Romanian_nationalism_in_Moldova","45661210","Category","154","20171013180708"
"9741","German_naturists","45663552","Category","93","20210328123018"
"9742","Naturists_by_country","45663556","Category","63","20211110173650"
"9743","American_naturists","45663565","Category","150","20210328122327"
"9744","Pan-Germanism","45680236","Category","189","20180402174715"
"9745","Annexation","45680301","Category","223","20221104112144"
"9746","Gibraltarian_nationalism","45680503","Category","287","20190210214413"
"9747","Monegasque_nationalism","45680580","Category","236","20190210214550"
"9748","Luxembourgian_nationalism","45680675","Category","254","20190210214546"
"9749","Luxembourgian_nationalists","45680717","Category","199","20171228090537"
"9750","Maltese_nationalism","45680763","Category","234","20190210214548"
"9751","Maltese_nationalists","45680793","Category","220","20160722221711"
"9752","Bosnian_nationalism","45680886","Category","411","20220512215329"
"9753","Sammarinese_nationalism","45682568","Category","197","20190210214605"
"9754","Sammarinese_nationalists","45682580","Category","193","20160722221711"
"9755","Kuwaiti_nationalism","45682625","Category","235","20180225121447"
"9756","Kuwaiti_nationalists","45682641","Category","243","20160722221711"
"9757","Maldivian_nationalists","45682811","Category","195","20160722221711"
"9758","Maldivian_nationalism","45682820","Category","235","20180113211245"
"9759","Nepalese_nationalism","45684006","Category","179","20180113211521"
"9760","East_Timorese_nationalism","45686906","Category","184","20180113201711"
"9761","Fijian_nationalism","45687221","Category","181","20180113204220"
"9762","Fijian_nationalists","45687231","Category","196","20160722221710"
"9763","Pan-Asianism","45691937","Category","299","20220805125848"
"9764","Pan-Asianists","45691980","Category","150","20150316234222"
"9765","Uruguayan_nationalists","45698167","Category","195","20160722221711"
"9766","Uruguayan_nationalism","45698171","Category","190","20180113212317"
"9767","Unionism","45714625","Category","164","20180113163203"
"9768","Xerox_art","45718182","Category","164","20200314170519"
"9769","Solar_eclipses_by_time","46178312","Category","256","20180403011938"
"9770","Portraits_of_women","46180492","Category","160","20200419081101"
"9771","Gender_discrimination_lawsuits","46180644","Category","163","20200209163729"
"9772","Terrorism_by_perpetrator","46182041","Category","161","20211116082611"
"9773","Business_process_modelling","46182886","Category","191","20150526185921"
"9774","Race_and_law","46189091","Category","119","20150330030056"
"9775","Marxist_schools_of_thought","46192647","Category","101","20180105181716"
"9776","Modernity","46200032","Category","170","20201004091527"
"9777","Guatemalan_art","46202880","Category","254","20201005214831"
"9778","False_allegations_of_sex_crimes","46215715","Category","204","20220922153152"
"9779","Constitutional_history","46228194","Category","142","20191011204838"
"9780","Words_and_phrases_with_no_direct_English_translation","46235796","Category","190","20201230054859"
"9781","Committee_on_the_Rights_of_Persons_with_Disabilities","46239521","Category","209","20180120230939"
"9782","Paradoxes_in_utility_theory","46241455","Category","95","20200527200701"
"9783","Utility_function_types","46241513","Category","118","20150327122710"
"9784","National_Council_of_Jewish_Women","46250507","Category","456","20210301154934"
"9785","Writers_of_Gothic_fiction","46276929","Category","131","20200423002622"
"9786","Estates_(social_groups)","46313292","Category","730","20201225220836"
"9787","Dalit_saints","46324394","Category","45","20210501153723"
"9788","Estoppel","46339219","Category","148","20150407082625"
"9789","Leaders_of_the_Political_Party_of_Radicals","46340356","Category","245","20170706183937"
"9790","Buildings_by_Quinlan_Terry","46350465","Category","128","20200926211140"
"9791","Tarot_readers","46351772","Category","136","20160720224833"
"9792","Indigenous_feminists","46355478","Category","109","20220611022552"
"9793","Indigenous_feminism","46355502","Category","159","20191008091229"
"9794","Intercultural_bilingual_education","46365095","Category","62","20180422100949"
"9795","Advaita","46378830","Category","62","20190729235827"
"9796","Hazing","46378851","Category","243","20210816045208"
"9797","Advaita_Shaivism","46378878","Category","93","20210911064404"
"9798","Yogacara","46382483","Category","78","20190801015449"
"9799","Firearms_by_designer","46410692","Category","159","20210221112509"
"9800","Ecomodernism","46420193","Category","218","20220811001757"
"9801","Serbian_Chetnik_Organization","46429497","Category","276","20201104232341"
"9802","Railway_accidents_involving_a_signal_passed_at_danger","46438604","Category","221","20211211061602"
"9803","Jam_band_festivals","46443902","Category","206","20190420072230"
"9804","Islamic_State_of_Iraq_and_the_Levant_mass_media","46444556","Category","208","20210408195157"
"9805","Robert_A._M._Stern_buildings","46448284","Category","222","20210103084850"
"9806","Saint_Catherine's_Monastery","46451099","Category","447","20210927142557"
"9807","Vishishtadvaita_Vedanta","46453525","Category","44","20150419145436"
"9808","Data_mining_algorithms","46456200","Category","59","20150419212128"
"9809","Stateless_nationalism","46471657","Category","186","20171011103115"
"9810","Buddhism_in_Tajikistan","46472560","Category","204","20190716021023"
"9811","Libertarianism_in_Ukraine","46476829","Category","94","20150422000417"
"9812","Chetniks_in_the_Balkan_Wars","46492673","Category","197","20190825150329"
"9813","Manifestos_of_Russian_emperors","46502224","Category","132","20180402132319"
"9814","Proletarian_literature","46508823","Category","147","20220119080943"
"9815","Chinese_exonyms","46532746","Category","79","20150427021807"
"9816","Cosmopolitanism","46538243","Category","173","20221027231745"
"9817","Internationalism","46538539","Category","241","20220604065336"
"9818","Feminist_podcasts","46542213","Category","125","20220421191829"
"9819","Jazz_terminology","46564979","Category","106","20210104202220"
"9820","John_Ruskin","46573023","Category","250","20220713220340"
"9821","Rangtong-Shentong","46583138","Category","122","20210427160841"
"9822","Shentong","46585691","Category","89","20181231214459"
"9823","Buddha-nature","46593865","Category","131","20220623053847"
"9824","Senegalese_philosophers","46594988","Category","98","20150503084155"
"9825","Record_collecting","46595409","Category","64","20150504151544"
"9826","Voice_of_India_writers","46595903","Category","150","20210701032524"
"9827","Cameroonian_philosophers","46599980","Category","147","20180401185644"
"9828","Buddhism_and_politics","46615015","Category","73","20191016053740"
"9829","Witness_protection","46615033","Category","121","20200915180426"
"9830","Green_politics_in_the_United_Kingdom","46617310","Category","148","20210825112923"
"9831","Evidence_tampering","46627064","Category","96","20221003113919"
"9832","David_M._Schwarz_buildings","46632022","Category","185","20200219125043"
"9833","Books_in_philosophy_of_technology","46633387","Category","303","20210702035156"
"9834","Philosophy_of_engineering","46633481","Category","452","20200119093432"
"9835","Perennial_philosophy","46642636","Category","88","20210217233059"
"9836","Police_raids_on_Islamists","46643776","Category","91","20220510055316"
"9837","Native_American_nationalism","46644921","Category","269","20180113211508"
"9838","Flags_by_subject","46674954","Category","106","20201226093827"
"9839","Ethically_disputed_educational_practices","46675341","Category","129","20180522000853"
"9840","Indigenous_nationalism","46678546","Category","146","20220913120147"
"9841","Agriculture_in_London","46691074","Category","200","20200601181746"
"9842","Buddhist_culture","46692011","Category","160","20210504053106"
"9843","Confucianism_in_Japan","46698354","Category","302","20210613001757"
"9844","Confucianism_in_Vietnam","46698624","Category","170","20190804203525"
"9845","American_organizational_theorists","46705097","Category","171","20180627221053"
"9846","Films_based_on_works_by_Albert_Camus","46711826","Category","118","20150515105005"
"9847","Metaphysical_fiction_novels","46716970","Category","287","20150704205022"
"9848","Information_management","46719327","Category","238","20220805032203"
"9849","Post-canonical_Buddhist_texts","46724738","Category","63","20210424103307"
"9850","Philosophers_from_the_Russian_Empire","46726908","Category","114","20221003074042"
"9851","Works_by_Rosa_Luxemburg","46728262","Category","472","20180109052458"
"9852","Works_by_Kim_Jong-il","46731435","Category","160","20150517182432"
"9853","Hindu_nationalism_in_Nepal","46734095","Category","109","20201211144448"
"9854","Pacifism_in_Japan","46734638","Category","116","20160301010458"
"9855","Foundations_of_geometry","46742900","Category","102","20181231202217"
"9856","Film_markets","46752961","Category","459","20211229222213"
"9857","Sexual_slavery","46755766","Category","164","20220511161019"
"9858","False_evidence","46761358","Category","96","20221021212350"
"9859","Philosophers_by_ethnicity","46773349","Category","183","20200419223725"
"9860","Jobbik","46776309","Category","807","20220522210318"
"9861","Neo-Advaita","46779175","Category","101","20220217152825"
"9862","Republic_of_Venice_philosophers","46782883","Category","175","20220814012945"
"9863","Lokayuktas","46787015","Category","196","20211005005453"
"9864","Time_in_linguistics","46787625","Category","42","20150524151626"
"9865","Supremacism","46790690","Category","95","20210604131354"
"9866","Ranks","46806021","Category","102","20191103174246"
"9867","Secular_humanists","46811399","Category","61","20220915181553"
"9868","Secular_humanism","46811403","Category","114","20220907214122"
"9869","Education_in_classical_antiquity","46817007","Category","140","20160407064727"
"9870","German_nationalist_organizations","46818936","Category","84","20150528015218"
"9871","Morris_games","46841951","Category","219","20200524092346"
"9872","Referencing_systems","46842947","Category","52","20150927004009"
"9873","Irish_Council_for_Civil_Liberties","46847720","Category","198","20160102211917"
"9874","Defense","46850624","Category","61","20200913152440"
"9875","Ahmed_Raza_Khan_Barelvi","46855085","Category","399","20221012213116"
"9876","Alawite_communities","46867240","Category","58","20210513073609"
"9877","Incestual_abuse","46885355","Category","108","20220920102122"
"9878","Dark_web","46886351","Category","269","20220525150056"
"9879","Love_stories","46897042","Category","238","20221117014646"
"9880","Road_surface_markings","46899450","Category","160","20180402225054"
"9881","Museum_design","46902178","Category","171","20200909215415"
"9882","Temporal_paradoxes","46911167","Category","269","20150606223103"
"9883","Seven_Wonders_of_the_Ancient_World","46913702","Category","684","20220705054354"
"9884","Confucius_Institute","46915409","Category","321","20220413234455"
"9885","German_philosophical_novels","46916933","Category","83","20150607184629"
"9886","Criminal_justice_reform","46917429","Category","117","20190427201800"
"9887","Russian_philosophical_novels","46925964","Category","84","20150608192826"
"9888","Films_about_human_rights","46929264","Category","125","20181205131805"
"9889","Films_about_rights","46929266","Category","239","20220530003613"
"9890","Sikhism-related_controversies","46938663","Category","103","20221104132803"
"9891","Philosophy_organization_stubs","46947065","Category","214","20161211195212"
"9892","Spinoza_Prize_winners","46963542","Category","201","20181003093113"
"9893","Metaphysical_fiction_films","46973306","Category","306","20220821061623"
"9894","Soviet_logicians","46975910","Category","379","20190909060005"
"9895","Lutheran_missions","46978524","Category","120","20170804193438"
"9896","German_Confederation","46993804","Category","537","20180818172442"
"9897","Identity_politics_by_country","47001416","Category","135","20210618183813"
"9898","20th-century_Albanian_philosophers","47009492","Category","201","20200415033309"
"9899","21st-century_Albanian_philosophers","47009497","Category","201","20200415033316"
"9900","Neo-futurism_architecture","47010380","Category","348","20190924202256"
"9901","Western_Sufis","47014168","Category","129","20200925001531"
"9902","Transmedia_storytelling","47025206","Category","104","20220306235654"
"9903","Biopunk_television_series","47025589","Category","140","20210329143610"
"9904","Anarchist_Federations","47029595","Category","73","20180308034437"
"9905","Japanese_Communist_Party","47030476","Category","594","20211020015047"
"9906","Women's_International_League_for_Peace_and_Freedom","47038608","Category","347","20210320194939"
"9907","Marxian_economics","47055557","Category","785","20201002215326"
"9908","Anti-Turkish_sentiment","47057705","Category","292","20220708092919"
"9909","German_revolutions_of_1848–1849","47067646","Category","682","20210815131747"
