"number","title","pageid","namespace","length","touched"
"18990","NHS_hospitals_in_Wales","35547624","Category","121","20190203174709"
"18991","Chiropractic_organizations","35550157","Category","102","20200224142856"
"18992","Sailing_in_Croatia","35551401","Category","116","20200805051101"
"18993","Osteonecrosis","35551426","Category","67","20160727105126"
"18994","Industrial_and_organizational_psychology","35557618","Category","286","20220928140019"
"18995","Health_and_Social_Care_(Northern_Ireland)","35562643","Category","542","20220526074536"
"18996","Health_and_Social_Care_(Northern_Ireland)_hospitals","35562781","Category","177","20200819072823"
"18997","Cemeteries_in_Java","35563780","Category","116","20170203193657"
"18998","Medicare_Australia","35563955","Category","295","20180623141427"
"18999","Health_ministers_of_Scotland","35570141","Category","213","20201202142238"
"19000","New_Zealand_Wars","35571665","Category","653","20220919035516"
"19001","HIV/AIDS_in_Ethiopia","35572224","Category","154","20120421123235"
"19002","Environmental_psychologists","35572793","Category","230","20200227182638"
"19003","Books_about_depression","35576648","Category","169","20211126195157"
"19004","Water_pollution_in_Japan","35577156","Category","154","20140521135541"
"19005","Down_syndrome_in_television","35580703","Category","177","20190821055054"
"19006","Down_syndrome_in_film","35580997","Category","92","20220410055126"
"19007","Ionising_radiation_detectors","35581898","Category","206","20200719143845"
"19008","The_Decameron","35585967","Category","269","20220818172944"
"19009","Prospect_theory","35586938","Category","347","20180402212316"
"19010","Radioactive_contamination","35589383","Category","190","20211113184346"
"19011","Films_about_dentistry","35592094","Category","181","20180303154720"
"19012","Victims_of_antisemitic_violence","35594491","Category","87","20130322172349"
"19013","Alcohol_in_Nepal","35596997","Category","130","20160912192352"
"19014","Space_medicine","35602373","Category","208","20180416004807"
"19015","Determinants_of_health","35612550","Category","162","20191012095501"
"19016","Pharmacies_of_Slovakia","35614149","Category","176","20190508233909"
"19017","449_BC_deaths","35614239","Category","18","20180815215638"
"19018","Medical_and_health_organisations_based_in_Uganda","35614581","Category","246","20220604161623"
"19019","Emergency_services_in_India","35615700","Category","213","20200502035153"
"19020","Footbridges","35618952","Category","136","20130322173634"
"19021","581_BC_deaths","35624503","Category","18","20191210214030"
"19022","618_BC_deaths","35624600","Category","18","20160606213911"
"19023","541_BC_deaths","35624652","Category","18","20160520162254"
"19024","Neuroinformatics","35627360","Category","86","20201009231833"
"19025","Public_health_and_biosurveillance_software","35632148","Category","102","20170106212016"
"19026","Electronic_health_record_software","35632160","Category","268","20191019100823"
"19027","Hip_hop_dancers","35636723","Category","48","20130806094208"
"19028","Colombian_dentists","35639293","Category","97","20190308070118"
"19029","Borderline_personality_disorder","35648357","Category","211","20201127022653"
"19030","1370s_BC_deaths","35653665","Category","27","20171220102913"
"19031","Underwater_diving_safety","35657781","Category","264","20210716081902"
"19032","Types_of_formally_designated_forests","35658744","Category","146","20210605022120"
"19033","Borderline_personality_disorder_in_fiction","35660675","Category","176","20220107032159"
"19034","People_with_borderline_personality_disorder","35665382","Category","380","20220514211806"
"19035","Alkylresorcinols","35667018","Category","144","20170820080009"
"19036","Italian_military_sports_bodies","35667907","Category","227","20180804081520"
"19037","Decompression_equipment","35668585","Category","160","20180917023233"
"19038","Underwater_diving_safety_equipment","35668603","Category","182","20210716082359"
"19039","Underwater_hunting_equipment","35669874","Category","60","20120620021146"
"19040","Victims_of_the_Mexican_Drug_War","35674182","Category","107","20220310190449"
"19041","Mapuche_cuisine","35675115","Category","118","20191225193740"
"19042","Progestogens","35678557","Category","215","20200502134533"
"19043","World_Military_Championships","35680527","Category","152","20210608142057"
"19044","Swords_of_Asia_by_country","35681752","Category","89","20200801074101"
"19045","International_Gymnastics_Federation","35683347","Category","408","20181221104611"
"19046","Fiction_about_snuff_films","35692644","Category","199","20220804072041"
"19047","377_BC_deaths","35699023","Category","18","20191123001027"
"19048","389_BC_deaths","35699024","Category","18","20191123002805"
"19049","434_BC_deaths","35699169","Category","18","20191123003319"
"19050","678_BC_deaths","35699171","Category","18","20160606154253"
"19051","709_BC_deaths","35699172","Category","18","20160715094648"
"19052","724_BC_deaths","35699174","Category","18","20160715084612"
"19053","731_BC_deaths","35699176","Category","18","20160715084247"
"19054","746_BC_deaths","35699179","Category","18","20160715074537"
"19055","764_BC_deaths","35699180","Category","18","20160714214308"
"19056","791_BC_deaths","35699182","Category","18","20160608094621"
"19057","Medical_education_in_Scotland","35705788","Category","142","20150718063146"
"19058","Medical_education_in_England","35705790","Category","95","20150718063129"
"19059","704_BC_deaths","35705881","Category","18","20160608092415"
"19060","532_BC_deaths","35706758","Category","18","20160520160012"
"19061","766_BC_deaths","35706767","Category","18","20160714214207"
"19062","845_BC_deaths","35706781","Category","18","20160717154745"
"19063","Crematoria_in_England","35708113","Category","204","20171214054406"
"19064","Peaceful_nuclear_explosions","35710096","Category","125","20130402011926"
"19065","People_with_narcissistic_personality_disorder","35712112","Category","660","20220422013404"
"19066","People_with_personality_disorders","35712132","Category","98","20211125184421"
"19067","858_BC_deaths","35715550","Category","18","20160717150503"
"19068","Karst_springs","35715658","Category","135","20170601072837"
"19069","Intellectual_competitions","35722025","Category","456","20180905082725"
"19070","New_Zealand_Māori_midwives","35723543","Category","153","20170628014135"
"19071","Sex_verification_in_sports","35725391","Category","234","20220614054930"
"19072","People_with_antisocial_personality_disorder","35727212","Category","581","20211001101906"
"19073","English_land_case_law","35739684","Category","145","20200913184235"
"19074","Feuds_in_the_United_States","35741552","Category","139","20200502035640"
"19075","Sarcophagi","35742189","Category","151","20200719054049"
"19076","Food_and_drink_companies_of_Ghana","35752710","Category","200","20190126005429"
"19077","Books_about_death","35757167","Category","138","20190829075621"
"19078","Ambulance_services_in_Switzerland","35758042","Category","124","20200502030251"
"19079","Ambulance_services_in_China","35758120","Category","112","20200502030237"
"19080","Ambulance_services_in_Greece","35758154","Category","147","20200502030241"
"19081","Emergency_medical_services_in_Greece","35758170","Category","176","20200502035113"
"19082","Sports_organizations_of_North_Macedonia","35763339","Category","360","20210825194652"
"19083","Birdwatching_sites_in_Australia","35768266","Category","275","20200810060200"
"19084","Birdwatching_sites_in_the_United_States","35768288","Category","476","20200810060642"
"19085","660_BC_deaths","35771141","Category","18","20160606171051"
"19086","492_BC_deaths","35771142","Category","18","20160520142808"
"19087","477_BC_deaths","35771145","Category","18","20191117002604"
"19088","415_BC_deaths","35771146","Category","18","20160518202358"
"19089","537_BC_deaths","35771197","Category","18","20160520162050"
"19090","577_BC_deaths","35771209","Category","18","20191122142442"
"19091","604_BC_deaths","35771216","Category","18","20160606220432"
"19092","Deaths_from_cancer_in_the_Cook_Islands","35772885","Category","179","20160830135108"
"19093","Hospitals_in_Saint_Lucia","35772956","Category","299","20191226040546"
"19094","676_BC_deaths","35781368","Category","18","20160606154733"
"19095","Life_science_companies_based_in_Copenhagen","35788049","Category","169","20190508234220"
"19096","Jamaican_dentists","35805142","Category","92","20190306224448"
"19097","Depressogens","35805643","Category","146","20210418080854"
"19098","Terrorism-related_lists","35814767","Category","218","20190722220621"
"19099","Robberies_of_armored_vehicles","35819897","Category","71","20200530160311"
"19100","American_Psychological_Association","35824721","Category","518","20190306202810"
"19101","Explosion_protection","35826099","Category","330","20220607213413"
"19102","Health_in_Mauritius","35833083","Category","135","20200320080347"
"19103","Water_supply_and_sanitation_in_Romania","35833342","Category","142","20130110035313"
"19104","Businesspeople_in_the_food_industry","35836141","Category","102","20210327105402"
"19105","AIDS-related_deaths_in_the_Republic_of_the_Congo","35836388","Category","190","20200603205823"
"19106","Infectious_disease_deaths_in_the_Republic_of_the_Congo","35836397","Category","141","20150330155606"
"19107","Disease-related_deaths_in_the_Republic_of_the_Congo","35836403","Category","119","20150330160217"
"19108","Hurricane_Katrina_disaster_relief","35838044","Category","248","20180507074903"
"19109","National_Health_Service_(England)","35847442","Category","330","20210622124927"
"19110","Optica_(society)","35847499","Category","321","20211022124748"
"19111","795_BC_deaths","35851911","Category","18","20160608094400"
"19112","816_BC_deaths","35851918","Category","18","20160717173418"
"19113","825_BC_deaths","35851934","Category","18","20160717172242"
"19114","851_BC_deaths","35851955","Category","18","20160717150933"
"19115","686_BC_deaths","35854580","Category","49","20160606153818"
"19116","685_BC_deaths","35854692","Category","49","20160606153910"
"19117","698_BC_deaths","35854726","Category","49","20160606122916"
"19118","United_States_federal_health_legislation","35854859","Category","338","20200727155413"
"19119","United_States_state_health_legislation","35857708","Category","191","20200316104623"
"19120","Disability_law_advocacy_groups_in_the_United_States","35857908","Category","48","20120518043448"
"19121","Disability_law_in_the_United_States","35857909","Category","148","20130608141308"
"19122","Historical_ethnic_groups_of_Asia","35858045","Category","127","20221023152236"
"19123","642_BC_deaths","35866634","Category","49","20160606211458"
"19124","Weapons_of_Luxembourg","35866710","Category","42","20121016221603"
"19125","Wildlife_sanctuaries_of_the_United_Kingdom","35869147","Category","293","20170427181355"
"19126","Crucifixion_of_Jesus_in_art","35870304","Category","194","20200404222831"
"19127","HIV/AIDS_in_film","35870399","Category","362","20200519201819"
"19128","NS5A_inhibitors","35870451","Category","38","20201129085616"
"19129","HIV/AIDS_in_television","35870743","Category","262","20200707112946"
"19130","New_Zealand_Māori_medical_doctors","35874915","Category","233","20170620101733"
"19131","New_Zealand_Māori_nurses","35875423","Category","147","20170628014058"
"19132","Military_personnel_killed_in_the_insurgency_in_Khyber_Pakhtunkhwa","35878273","Category","203","20200919101931"
"19133","Health_care","35880954","Category","697","20200303063021"
"19134","Antiestrogens","35884124","Category","232","20210302065151"
"19135","599_BC_deaths","35885733","Category","49","20191210214126"
"19136","Academicians_of_the_Russian_Academy_of_Medical_Sciences","35888642","Category","169","20130322181658"
"19137","Academicians_of_the_USSR_Academy_of_Medical_Sciences","35888812","Category","309","20210506095028"
"19138","Weightlifting_by_continent","35893303","Category","145","20190125233357"
"19139","Malawi_at_the_Paralympics","35894093","Category","117","20220818040754"
"19140","North_Korea_at_the_Paralympics","35894388","Category","151","20220818030517"
"19141","Democratic_Republic_of_the_Congo_at_the_Paralympics","35894615","Category","197","20220818025517"
"19142","Deaths_in_tornadoes","35894921","Category","84","20120521214315"
"19143","Cameroon_at_the_Paralympics","35895022","Category","154","20220818025101"
"19144","HIV/AIDS_in_the_Republic_of_the_Congo","35895345","Category","151","20130328085840"
"19145","Health_in_the_Republic_of_the_Congo","35895354","Category","213","20211205162400"
"19146","Natural_disaster_deaths_in_Georgia_(U.S._state)","35895535","Category","197","20170807021305"
"19147","Natural_disaster_deaths_in_Utah","35895552","Category","162","20170807021333"
"19148","Brain–computer_interfacing","35896842","Category","503","20181231214803"
"19149","Brain–computer_interfacing_in_fiction","35896879","Category","275","20220808152356"
"19150","Property_crimes","35897821","Category","100","20221003113847"
"19151","Paralympic_cycling_coaches","35899998","Category","206","20120523095619"
"19152","Emergency_services_in_Wales","35902501","Category","260","20210622195911"
"19153","582_BC_deaths","35908893","Category","49","20191210214043"
"19154","People_with_factitious_disorders","35918349","Category","136","20211125185541"
"19155","Deaths_from_cancer_in_Grenada","35919313","Category","104","20160222194155"
"19156","Disease-related_deaths_in_Grenada","35919318","Category","100","20150330160801"
"19157","Natural_disaster_deaths_in_Wyoming","35919510","Category","121","20170807021337"
"19158","Victims_of_aviation_accidents_or_incidents_in_Nepal","35919581","Category","266","20200815050101"
"19159","Gout","35920486","Category","169","20201219203819"
"19160","Veterinary_schools_in_Indonesia","35922206","Category","171","20211205203307"
"19161","American_midwives","35930428","Category","193","20171015113157"
"19162","Road_incident_deaths_in_Vietnam","35931065","Category","201","20200815032943"
"19163","Accidental_deaths_in_Vietnam","35931342","Category","138","20200815030428"
"19164","Annihilationism","35931449","Category","51","20160401154228"
"19165","Christian_groups_with_annihilationist_beliefs","35931477","Category","162","20171111065725"
"19166","Annihilationists","35931487","Category","115","20161204141316"
"19167","Lists_of_dental_schools","35931516","Category","191","20190125151831"
"19168","Dentistry-related_lists","35931541","Category","55","20120525062548"
"19169","Pharmacy-related_lists","35931576","Category","54","20121015141016"
"19170","Ainu_cuisine","35934172","Category","191","20200417202556"
"19171","Documentary_films_about_cancer","35935487","Category","87","20120525163602"
"19172","Medical_doctors_struck_off_by_the_General_Medical_Council","35943887","Category","250","20210316165311"
"19173","Bermudian_physicians","35945415","Category","142","20210119141047"
"19174","Road_incident_deaths_in_Sri_Lanka","35945741","Category","267","20200815032943"
"19175","Entertainers_with_dwarfism","35951693","Category","91","20161001094316"
"19176","Prehistoric_life_by_geological_period","35955536","Category","189","20191219074908"
"19177","Prehistoric_animals_by_geological_period","35955539","Category","191","20211212225321"
"19178","Bangladeshi_snack_foods","35960905","Category","68","20120528125532"
"19179","Food_science_journals","35962536","Category","182","20211129030020"
"19180","Springs_of_Western_Sahara","35966074","Category","150","20161224223914"
"19181","548_BC_deaths","35968828","Category","49","20191210214005"
"19182","NHS_hospitals_in_England","35970506","Category","165","20200807202339"
"19183","Antigonadotropins","35973705","Category","205","20210818002400"
"19184","Anorexia_nervosa","35976203","Category","162","20201127022141"
"19185","Greek_products_with_protected_designation_of_origin","35982549","Category","379","20130613092452"
"19186","Aged_care_in_Australia","35982775","Category","114","20180607212730"
"19187","Naval_ships_by_period","35983123","Category","167","20220330221306"
"19188","Deaths_from_bronchopneumonia","35989469","Category","85","20150330161448"
"19189","Burials_in_Queensland","35989800","Category","91","20140626031420"
"19190","Commonwealth_Paraplegic_Games","35990178","Category","262","20200715124105"
"19191","485_BC_deaths","35990447","Category","49","20191210192304"
"19192","481_BC_deaths","35990727","Category","49","20191210192237"
"19193","Biotechnology_companies_by_country","35990795","Category","262","20200525202410"
"19194","416_BC_deaths","35993027","Category","18","20160518202116"
"19195","554_BC_deaths","35993031","Category","18","20191210214022"
"19196","812_BC_deaths","35993052","Category","18","20160717173416"
"19197","379_BC_deaths","35998912","Category","49","20191123001255"
"19198","Dry_cleaning","35999685","Category","142","20170216194756"
"19199","Traditional_Chinese_medicine_pills","36011191","Category","64","20120602004538"
"19200","Cyborgs_in_fiction","36011398","Category","373","20220518060413"
"19201","National_cemeteries","36011570","Category","188","20160207134850"
"19202","Parades_by_country","36015243","Category","315","20220330025707"
"19203","Artillery_by_period","36015403","Category","103","20130728182728"
"19204","Deaths_by_period","36015418","Category","86","20191107040245"
"19205","Instruments_of_torture_by_period","36015430","Category","66","20120602094540"
"19206","Swords_by_period","36015496","Category","50","20120602094546"
"19207","Weapons_by_period","36015501","Category","555","20220330220249"
"19208","Clinical_psychology_journals","36018393","Category","82","20220111093422"
"19209","Health_psychology_journals","36018407","Category","71","20211226084455"
"19210","Psychoanalysis_journals","36018655","Category","100","20180709081538"
"19211","Radiation_accidents_and_incidents","36021541","Category","402","20201008212131"
"19212","Nuclear_accidents_and_incidents","36021717","Category","323","20220216020758"
"19213","375_BC_deaths","36025137","Category","18","20191123000859"
"19214","United_Nations_Special_Rapporteurs_on_torture","36029469","Category","599","20220108155349"
"19215","Psychology_of_religion_journals","36029827","Category","95","20211226074008"
"19216","Occupational_psychology_journals","36029860","Category","72","20211226084237"
"19217","Organizational_psychology_journals","36029871","Category","94","20211226084345"
"19218","Tributaries_of_the_Yamuna_River","36034875","Category","119","20140104015944"
"19219","Songs_about_domestic_violence","36037723","Category","121","20201012163733"
"19220","Military_nuclear_accidents_and_incidents","36042771","Category","174","20160415022026"
"19221","Road_incident_deaths_in_Guadeloupe","36048001","Category","265","20200815035446"
"19222","Accidental_deaths_in_Guadeloupe","36052319","Category","210","20191221234818"
"19223","AIDS-related_deaths_in_Mexico","36053294","Category","143","20200603211104"
"19224","AIDS-related_deaths_in_Zimbabwe","36053314","Category","149","20200603212605"
"19225","French_midwives","36054545","Category","176","20191122202426"
"19226","Canadian_midwives","36054552","Category","189","20191122202429"
"19227","Australian_midwives","36054563","Category","189","20171015112632"
"19228","English_midwives","36054580","Category","57","20190210013754"
"19229","Scottish_midwives","36054589","Category","195","20180214175721"
"19230","Norwegian_midwives","36054625","Category","182","20191122202432"
"19231","Pollution_in_Brazil","36054631","Category","125","20140102090112"
"19232","Swedish_midwives","36054637","Category","178","20191103120751"
"19233","Chilean_midwives","36054729","Category","145","20190114101805"
"19234","Mexican_midwives","36054774","Category","145","20160418233258"
"19235","Amputations","36054784","Category","232","20201201081309"
"19236","Namibian_midwives","36054792","Category","147","20160418233314"
"19237","Namibian_nurses","36054798","Category","92","20160328125345"
"19238","South_African_midwives","36054810","Category","190","20220827213045"
"19239","German_midwives","36054823","Category","177","20191122202435"
"19240","Types_of_amputations","36054860","Category","24","20210605022014"
"19241","Chinese_midwives","36054877","Category","177","20191122202438"
"19242","Congenital_amputations","36054901","Category","204","20210224055405"
"19243","Irish_midwives","36054948","Category","175","20191122202441"
"19244","Emergency_management_in_Singapore","36059892","Category","195","20200502035056"
"19245","Blind_sports","36062520","Category","138","20200615061804"
"19246","Plague_(disease)","36064382","Category","339","20201127020228"
"19247","Sunken_nuclear_submarines","36066572","Category","180","20190809021623"
"19248","Finnish_psychiatrists","36069901","Category","340","20170313013743"
"19249","878_BC_deaths","36070140","Category","18","20160717141528"
"19250","Hijacking","36071944","Category","101","20200521025650"
"19251","Violent_crime","36072028","Category","93","20221003165532"
"19252","Healthcare_in_Thrissur","36073872","Category","101","20130831221527"
"19253","Foreign_advisors_to_the_government_in_Meiji-period_Japan","36077922","Category","757","20220415104933"
"19254","Pediatrics_in_the_United_States","36089099","Category","169","20150204013808"
"19255","African-American_psychologists","36099106","Category","291","20210726132033"
"19256","Antiprogestogens","36105256","Category","162","20190712012451"
"19257","Corresponding_Members_of_the_USSR_Academy_of_Medical_Sciences","36106203","Category","193","20210506094957"
"19258","Gonadotropin-releasing_hormone_and_gonadotropins","36106227","Category","187","20191004114936"
"19259","USSR_Academy_of_Medical_Sciences","36106240","Category","330","20220222103110"
"19260","Corresponding_Members_of_the_Russian_Academy_of_Medical_Sciences","36107039","Category","147","20220128093512"
"19261","Russian_Academy_of_Medical_Sciences","36107757","Category","277","20220222102806"
"19262","Medical_research_institutes_in_Russia","36108578","Category","163","20220313031041"
"19263","Assassinations_in_Serbia","36112669","Category","128","20200915050919"
"19264","HIV/AIDS_in_Mexico","36117834","Category","82","20180306163227"
"19265","HIV/AIDS_in_Zimbabwe","36117836","Category","127","20190108160313"
"19266","Twins_in_fiction","36132157","Category","309","20211203202051"
"19267","United_States_proposed_federal_health_legislation","36133709","Category","196","20180403062746"
"19268","United_States_proposed_federal_abortion_legislation","36134189","Category","136","20120614061350"
"19269","Portuguese_surgeons","36136841","Category","124","20180402210823"
"19270","466_BC_deaths","36137379","Category","39","20171111160723"
"19271","Undead_characters_in_video_games","36140803","Category","225","20180111072609"
"19272","19th-century_Portuguese_physicians","36147246","Category","194","20200413131125"
"19273","Medicinal_inorganic_chemistry","36148023","Category","101","20141102193658"
"19274","Submarine_accidents_caused_by_torpedoes","36148110","Category","65","20120615130744"
"19275","Pharmaceutical_companies_of_Greece","36154801","Category","188","20160802231403"
"19276","Air_pollution_in_New_Zealand","36155262","Category","87","20120616024007"
"19277","Pollution_in_Australia","36155272","Category","90","20120616024337"
"19278","Regulation_of_genetically_modified_organisms","36156893","Category","320","20170122084219"
"19279","Suicide_bombings_in_Yemen","36168338","Category","216","20200816202413"
"19280","Food_and_drink_festivals_in_Australia","36182954","Category","249","20160603160750"
"19281","Abortion_in_Liechtenstein","36186870","Category","222","20220322082336"
"19282","Health_in_Liechtenstein","36186874","Category","168","20190126194756"
"19283","Suicides_in_Morocco","36189736","Category","71","20130316220618"
"19284","Marine_reserves_of_the_Philippines","36190014","Category","290","20170716200923"
"19285","Cunning_folk","36196682","Category","133","20210716124933"
"19286","Sunni_cemeteries","36199745","Category","80","20120620192841"
"19287","Victims_of_aviation_accidents_or_incidents_in_Finland","36205932","Category","243","20200815051224"
"19288","Water_resource_management_by_country","36209825","Category","183","20180728211805"
"19289","Water_resource_management_in_Honduras","36209847","Category","182","20130110040557"
"19290","Suicide_bombings_in_Nigeria","36210727","Category","219","20200816203214"
"19291","Suicide_bombings_in_Syria","36211643","Category","199","20200816202412"
"19292","Suicides_in_Nigeria","36211793","Category","151","20171231064904"
"19293","Turkmenistan_cuisine","36213063","Category","221","20191221181644"
"19294","Boot_Hill_cemeteries","36215755","Category","75","20190605181649"
"19295","822_BC_deaths","36219703","Category","18","20160717172726"
"19296","992_BC_deaths","36219705","Category","18","20160715115413"
"19297","Springs_of_Jordan","36221594","Category","171","20161226225315"
"19298","Springs_of_Mali","36221640","Category","73","20120622204822"
"19299","Springs_of_Niger","36221652","Category","75","20120622205005"
"19300","Springs_of_Oman","36221664","Category","163","20161226225317"
"19301","Springs_of_Syria","36221677","Category","167","20161226225330"
"19302","Springs_of_Turkmenistan","36221693","Category","142","20161226225335"
"19303","Gliding_by_country","36222903","Category","152","20190918012814"
"19304","HIV/AIDS_in_Italy","36231747","Category","84","20180730161621"
"19305","1881_animal_deaths","36235394","Category","38","20200312011953"
"19306","Water_supply_and_sanitation_in_South_Sudan","36235854","Category","197","20140208051354"
"19307","Suicides_in_Somalia","36235859","Category","80","20130320093903"
"19308","Wilhelm_Reich","36239190","Category","357","20220714011304"
"19309","Jurassic_Park_video_games","36239681","Category","520","20220531181706"
"19310","Tango_by_country","36240643","Category","128","20220101132457"
"19311","Hospitals_established_in_1811","36245430","Category","49","20200523230000"
"19312","Hospitals_established_in_1806","36245433","Category","49","20200523225954"
"19313","Water_towers_in_the_United_Kingdom","36247105","Category","247","20170515022051"
"19314","A_Christmas_Carol","36251267","Category","404","20210526011131"
"19315","Cremation","36257696","Category","127","20190913030618"
"19316","Medical_ethicists","36259204","Category","164","20220130103808"
"19317","Doping_cases_in_motorcycle_racing","36271363","Category","672","20201217135326"
"19318","Snowshoeing","36274138","Category","187","20220928111720"
"19319","Processions_in_ancient_Rome","36275063","Category","57","20160925111821"
"19320","AIDS-related_deaths_in_Italy","36278687","Category","157","20200603211033"
"19321","Poverty_in_Brazil","36279719","Category","250","20170421170225"
"19322","Ambulance_services_of_World_War_I","36289191","Category","119","20220730111720"
"19323","Plants_used_in_Ayurveda","36293290","Category","255","20150914195721"
"19324","Viral_outbreaks_in_fiction","36294411","Category","205","20210925184803"
"19325","Interregnum_(England)","36294936","Category","166","20191113223840"
"19326","Plants_used_in_traditional_African_medicine","36295406","Category","189","20210325033826"
"19327","Traditional_healthcare_occupations","36300138","Category","82","20191019101314"
"19328","Unsolved_murders_in_South_Korea","36301461","Category","181","20190903232013"
"19329","Seal_hunting","36301540","Category","171","20210103233407"
"19330","Unsolved_murders_in_Belgium","36301553","Category","210","20200427023320"
"19331","Unsolved_murders_in_Guatemala","36301596","Category","185","20190903231053"
"19332","Unsolved_murders_in_Rwanda","36301656","Category","203","20200625164346"
"19333","Unsolved_murders_in_Namibia","36302012","Category","205","20200625164110"
"19334","Unsolved_murders_in_the_Bahamas","36302032","Category","178","20190903230245"
"19335","Unsolved_murders_in_Brazil","36302044","Category","171","20200228225916"
"19336","Unsolved_murders_in_the_Gambia","36302200","Category","214","20200625163900"
"19337","Murder_in_Namibia","36302235","Category","150","20200912172216"
"19338","Unsolved_murders_in_Palau","36302269","Category","166","20190903231640"
"19339","Murder_in_Palau","36302288","Category","141","20200912175930"
"19340","Unsolved_murders_in_Iraq","36302319","Category","161","20190903231255"
"19341","Black_Dahlia_case","36302693","Category","211","20220118031156"
"19342","Unsolved_murders_in_Switzerland","36302733","Category","191","20181231040307"
"19343","Medical_and_health_organizations_based_in_Syria","36303005","Category","235","20200204032129"
"19344","Lesbian_Orthodox_Jewish_organizations","36303614","Category","148","20210228031119"
"19345","Sudanese_physicians","36303861","Category","313","20190812024207"
"19346","Paralympic_competitors_for_Bulgaria","36304908","Category","334","20181011164923"
"19347","Unsolved_murders_in_El_Salvador","36322259","Category","191","20190903230808"
"19348","Military_animals_by_war","36329148","Category","79","20150615174354"
"19349","Gruppo_Sportivo_Esercito","36331206","Category","52","20130330074026"
"19350","Gruppo_Sportivo_Fiamme_Azzurre","36332495","Category","58","20120705095804"
"19351","Gruppi_Sportivi_Fiamme_Gialle","36332502","Category","87","20200506042504"
"19352","Gruppo_Sportivo_Fiamme_Oro","36332508","Category","121","20220825171951"
"19353","Ministry_of_Health,_Labour_and_Welfare","36332801","Category","309","20200612161759"
"19354","Abortion_in_China","36335857","Category","180","20220526154107"
"19355","One-child_policy","36335903","Category","368","20210601133722"
"19356","United_States_Bureau_of_Reclamation","36341426","Category","194","20140104042536"
"19357","Munich_massacre","36342917","Category","1470","20220816233621"
"19358","Military_responses_by_Israel_to_the_Munich_massacre","36342935","Category","226","20220510055823"
"19359","Shamanic_music","36347061","Category","86","20190113214823"
"19360","Hunting_lodges","36348241","Category","129","20220628144524"
"19361","Forced_abortion","36355057","Category","89","20210317162009"
"19362","Medical_museums_in_Russia","36361885","Category","129","20180526145935"
"19363","Zoophilia","36364646","Category","487","20211125220409"
"19364","Road_incident_deaths_in_Papua_New_Guinea","36366172","Category","300","20200815034800"
"19365","1957_industrial_disasters","36366811","Category","341","20200913023112"
"19366","Food_and_drink_museums_by_country","36383738","Category","165","20211201054031"
"19367","Cemeteries_and_memorials_in_West_Flanders","36384304","Category","172","20180324101546"
"19368","Reordered_braille_alphabets","36389859","Category","21","20120711011913"
"19369","Innovative_braille_scripts","36389870","Category","21","20120711012051"
"19370","Braille_symbols","36389927","Category","21","20120711013226"
"19371","Braille_technology","36389939","Category","86","20140329162435"
"19372","Braille_organizations","36389989","Category","58","20120711014603"
"19373","Pesticide_regulation_in_the_United_States","36409463","Category","336","20210203203321"
"19374","Lists_of_disasters","36422137","Category","141","20191006002629"
"19375","ASEAN_ParaGames_competitors","36424062","Category","147","20210831231418"
"19376","Medical_College_of_Wisconsin_alumni","36428727","Category","241","20200812010858"
"19377","Restaurant_menus","36430835","Category","64","20120714214939"
"19378","Legal_issues_in_pregnancy","36442168","Category","86","20150330030053"
"19379","People_with_histrionic_personality_disorder","36444595","Category","811","20220422013359"
"19380","Deaths_caused_by_petroleum_looting","36445273","Category","190","20190121042209"
"19381","Tajikistani_drug_traffickers","36446008","Category","178","20200727194931"
"19382","Plants_used_in_traditional_Native_American_medicine","36446276","Category","598","20220510011028"
"19383","Attacks_on_schools","36446810","Category","293","20210920092920"
"19384","Attacks_on_religious_buildings_and_structures","36447005","Category","236","20190423092758"
"19385","People_executed_by_scourging","36451387","Category","131","20180714063421"
"19386","Hospitals_in_East_Timor","36452508","Category","275","20200201185419"
"19387","Works_about_fear","36453155","Category","56","20170828145032"
"19388","Restaurant_staff","36453461","Category","86","20140703103419"
"19389","Lands_inhabited_by_indigenous_peoples","36453607","Category","64","20130329005730"
"19390","Conformity","36459841","Category","446","20220419054956"
"19391","Melancholia","36464161","Category","130","20140225012424"
"19392","Works_about_melancholia","36464257","Category","149","20220411203256"
"19393","Plague_doctor","36467403","Category","228","20210416091805"
"19394","Machiavellianism","36468725","Category","195","20200705225146"
"19395","Deaths_from_plague_(disease)","36475519","Category","93","20210131155207"
"19396","14th-century_deaths_from_plague_(disease)","36475534","Category","233","20200413131156"
"19397","15th-century_deaths_from_plague_(disease)","36475558","Category","208","20200413131204"
"19398","16th-century_deaths_from_plague_(disease)","36475575","Category","208","20200413131212"
"19399","17th-century_deaths_from_plague_(disease)","36475582","Category","208","20200413131220"
"19400","Pakistani_cuisine_by_region","36491971","Category","171","20140219192508"
"19401","English_forest_law","36493924","Category","160","20220424134011"
"19402","Rowing_in_Denmark","36495551","Category","198","20200805052359"
"19403","Austrian_sexologists","36501918","Category","121","20190308070140"
"19404","Danish_sexologists","36501952","Category","134","20190304152337"
"19405","Regulation_of_medical_devices","36505356","Category","375","20171105073559"
"19406","Burials_in_New_Hampshire","36506201","Category","105","20120722045140"
"19407","Novels_set_in_hospitals","36509952","Category","280","20210812221846"
"19408","Stephen_Hawking","36513271","Category","460","20210628082711"
