"number","title","pageid","namespace","length","touched"
"2851","1960s_in_computing","31306165","Category","199","20200531020636"
"2852","1970s_in_computing","31306175","Category","182","20200531020920"
"2853","1980s_in_computing","31306178","Category","199","20200531021222"
"2854","1990s_in_computing","31306191","Category","199","20200531021527"
"2855","2000s_in_computing","31306198","Category","182","20200531021852"
"2856","2010s_in_computing","31306204","Category","182","20200531022227"
"2857","1940s_software","31306299","Category","217","20200531020215"
"2858","2000s_software","31306469","Category","247","20211221094534"
"2859","2010s_software","31306472","Category","247","20211221094506"
"2860","1967_in_computing","31306485","Category","280","20200913002141"
"2861","1976_in_computing","31306488","Category","280","20200913002121"
"2862","1979_in_computing","31306491","Category","280","20200913002113"
"2863","1981_in_computing","31306494","Category","280","20200913001946"
"2864","1982_in_computing","31306497","Category","280","20200913001944"
"2865","1983_in_computing","31306500","Category","280","20200913001941"
"2866","1984_in_computing","31306502","Category","280","20200913001939"
"2867","1985_in_computing","31306503","Category","280","20200913001937"
"2868","1986_in_computing","31306505","Category","280","20200913001935"
"2869","1987_in_computing","31306507","Category","280","20200913001933"
"2870","1988_in_computing","31306510","Category","280","20200913001931"
"2871","1989_in_computing","31306512","Category","280","20200913001928"
"2872","1992_in_computing","31306517","Category","280","20200913001922"
"2873","1993_in_computing","31306520","Category","280","20200913001920"
"2874","1994_in_computing","31306522","Category","280","20200913001917"
"2875","1995_in_computing","31306526","Category","301","20200913001915"
"2876","1996_in_computing","31306532","Category","280","20200913001913"
"2877","1997_in_computing","31306537","Category","280","20200913001911"
"2878","1998_in_computing","31306540","Category","280","20200913001909"
"2879","1999_in_computing","31306542","Category","280","20200913001907"
"2880","2000_in_computing","31306545","Category","280","20200913001904"
"2881","2001_in_computing","31306548","Category","280","20200913001902"
"2882","2002_in_computing","31306550","Category","280","20200913001900"
"2883","2003_in_computing","31306551","Category","280","20200913001856"
"2884","2004_in_computing","31306554","Category","280","20200913001854"
"2885","2005_in_computing","31306558","Category","280","20200913001851"
"2886","2006_in_computing","31306560","Category","280","20200913001849"
"2887","2007_in_computing","31306561","Category","280","20200913001847"
"2888","2008_in_computing","31306564","Category","280","20200913001845"
"2889","2009_in_computing","31306568","Category","280","20200913001843"
"2890","2010_in_computing","31306573","Category","280","20200913001840"
"2891","2011_in_computing","31306579","Category","280","20200913001838"
"2892","Hollis_Chair_of_Mathematics_and_Natural_Philosophy","31306812","Category","141","20220505182642"
"2893","Forms_of_energy","31320958","Category","95","20210605022109"
"2894","Energy_measurement","31321029","Category","69","20181022005915"
"2895","Conversion_of_units_of_measurement","31325026","Category","119","20210519045643"
"2896","South_Korean_computer_scientists","31330603","Category","353","20221013170736"
"2897","Optimization_of_ordered_sets","31336017","Category","64","20110329223759"
"2898","Supermodular_functions","31336056","Category","94","20180208210727"
"2899","1940s_computers","31344222","Category","311","20200601085544"
"2900","Units_of_electric_current","31355038","Category","156","20160509015314"
"2901","Electric_current","31355043","Category","125","20220510062508"
"2902","Electric_charge","31355212","Category","158","20220510062438"
"2903","Pseudonymous_mathematicians","31367306","Category","533","20160723021523"
"2904","Mathematical_humor","31369743","Category","144","20210812191010"
"2905","Fictional_cubes","31426886","Category","63","20160830200721"
"2906","Mechanical_puzzle_cubes","31427294","Category","133","20110407132401"
"2907","Modal_logicians","31435864","Category","47","20110408092820"
"2908","Variational_principles","31436304","Category","129","20110408105931"
"2909","Cryptanalytic_software","31457155","Category","296","20110410172901"
"2910","Spheres","31459341","Category","118","20200926162722"
"2911","Decomposition_methods","31466395","Category","154","20180208203145"
"2912","Statistical_ensembles","31500525","Category","36","20110414205146"
"2913","Partition_functions","31500551","Category","863","20111112170433"
"2914","Equations_of_state","31500575","Category","70","20130322005903"
"2915","Statistical_field_theories","31500850","Category","66","20220803001724"
"2916","Mathematical_works_of_the_medieval_Islamic_world","31523022","Category","219","20220915054826"
"2917","Mathematicians_of_the_medieval_Islamic_world","31523023","Category","213","20220915054822"
"2918","Pakistani_logicians","31538723","Category","242","20160814194910"
"2919","Pakistani_cryptographers","31538817","Category","126","20190710051442"
"2920","Randomized_algorithms","31548188","Category","106","20200808141902"
"2921","Live-action_battle_gaming","31559575","Category","269","20211118212405"
"2922","Cubic_sculpture","31566724","Category","97","20110422165004"
"2923","Cubic_buildings","31566880","Category","102","20131229193147"
"2924","Quantity","31580725","Category","88","20200827144244"
"2925","Type_systems","31610510","Category","105","20181126001606"
"2926","Individual_dresses","31675640","Category","86","20220426005815"
"2927","Individual_garments","31675655","Category","101","20140627001932"
"2928","Individual_animals","31705257","Category","397","20220601003225"
"2929","Competition_law_by_country","31764429","Category","123","20210517151844"
"2930","Overton_Prize_winners","31774538","Category","114","20180912011359"
"2931","Monte_Carlo_methods_in_finance","31792264","Category","169","20181121070432"
"2932","Bashkir_computer_scientists","31811155","Category","139","20110518032824"
"2933","Relaxation_(iterative_methods)","31819845","Category","112","20110518222054"
"2934","Domain_Name_System_Security_Extensions","31834555","Category","181","20200827194139"
"2935","Relaxation_(approximation)","31844437","Category","78","20220413190549"
"2936","Medieval_Spanish_mathematicians","31864093","Category","177","20221011211207"
"2937","Medieval_Iranian_mathematicians","31864210","Category","202","20221011194224"
"2938","Medieval_Turkic_mathematicians","31864221","Category","79","20110524115517"
"2939","Tunisian_mathematicians","31864524","Category","352","20200916040136"
"2940","Medieval_German_mathematicians","31864738","Category","173","20121217193726"
"2941","Individual_bikinis","31870391","Category","119","20170222064608"
"2942","1977_software","31876659","Category","14","20200531135026"
"2943","1953_in_computing","31884649","Category","280","20200913002211"
"2944","Mathematical_induction","31890602","Category","203","20220408212643"
"2945","Secure_Shell","31893479","Category","334","20161102223607"
"2946","Darkness","31958196","Category","103","20180419063750"
"2947","Statistical_geneticists","31969848","Category","96","20211213095501"
"2948","Statisticians_by_field","31969849","Category","257","20220513053719"
"2949","Seven_deadly_sins","31986780","Category","192","20200713025429"
"2950","Seven_in_the_Book_of_Revelation","31991051","Category","55","20111002110921"
"2951","Medieval_Chinese_mathematicians","32002571","Category","80","20110606212525"
"2952","Medieval_English_mathematicians","32003007","Category","221","20180422121239"
"2953","Medieval_French_mathematicians","32003012","Category","167","20121217193616"
"2954","Medieval_Egyptian_mathematicians","32003112","Category","100","20221011194122"
"2955","Medieval_Syrian_mathematicians","32005756","Category","136","20221011194340"
"2956","Video_games_with_user-generated_gameplay_content","32019630","Category","348","20200718114711"
"2957","Italian_statisticians","32023698","Category","294","20191008231226"
"2958","Finnish_statisticians","32024091","Category","181","20191008231152"
"2959","MMSI_Number","32026369","Category","319","20200409081535"
"2960","Regular_expressions","32031705","Category","89","20190420123646"
"2961","Body_parts_of_individual_people","32050477","Category","413","20210926221707"
"2962","Individual_organisms","32080619","Category","271","20210831214255"
"2963","Geometric_inequalities","32166655","Category","83","20130330045922"
"2964","One-wheeled_balancing_robots","32193623","Category","53","20190714200401"
"2965","Six-wheeled_robots","32194141","Category","53","20190714200353"
"2966","Eight-wheeled_robots","32221100","Category","53","20190714200234"
"2967","Four-wheeled_robots","32223249","Category","53","20190714200233"
"2968","Three-wheeled_robots","32224289","Category","53","20190714200228"
"2969","Museums_with_wikis","32241567","Category","121","20110802145142"
"2970","Regression_and_curve_fitting_software","32263229","Category","66","20150730194541"
"2971","International_rankings","32267515","Category","145","20190901230743"
"2972","Bridge_disasters_caused_by_tropical_cyclones","32279412","Category","77","20110702052228"
"2973","Go_(game)","32322535","Category","290","20220713003446"
"2974","Langlands_program","32335787","Category","465","20141121111150"
"2975","Discontinued_Google_software","32398209","Category","123","20160811092319"
"2976","Discontinued_Adobe_software","32398294","Category","70","20220124185356"
"2977","Large_deviations_theory","32423527","Category","111","20161125095016"
"2978","Mathematicians_from_the_Ottoman_Empire","32432019","Category","210","20221008213454"
"2979","Romanian_logicians","32442128","Category","196","20131028150447"
"2980","French_logicians","32442370","Category","240","20180401234227"
"2981","Mesh_generators","32442432","Category","96","20111118010423"
"2982","Hungarian_logicians","32443706","Category","253","20180402010252"
"2983","X-ray_computed_tomography","32444755","Category","213","20181231214418"
"2984","Navajo_code_talkers","32570900","Category","248","20220426224500"
"2985","Choctaw_code_talkers","32570947","Category","53","20121025160227"
"2986","Comanche_code_talkers","32570964","Category","53","20121025160215"
"2987","Asymptotic_geometric_analysis","32571780","Category","197","20220711233737"
"2988","Co-orbital_objects","32576533","Category","158","20221013001045"
"2989","Code_talkers","32601019","Category","555","20200502033326"
"2990","Statistical_survey_software","32690658","Category","118","20211010215038"
"2991","2012_software","32699416","Category","14","20200531133010"
"2992","Four-dimensional_geometry","32711061","Category","100","20160824182003"
"2993","Chinese_statisticians","32748558","Category","196","20191008231145"
"2994","Energetics","32775010","Category","218","20110817090426"
"2995","Units_of_photometry","32786973","Category","189","20180218215745"
"2996","Units_of_luminous_exposure","32793396","Category","372","20170728001549"
"2997","Mathematicians_from_Kingston_upon_Hull","32812092","Category","347","20170716055353"
"2998","Rotation_in_three_dimensions","32828728","Category","481","20200930070011"
"2999","Bialgebras","32862735","Category","990","20190125170419"
"3000","1971_software","32866964","Category","14","20200531134825"
"3001","1975_software","32866969","Category","14","20200531135007"
"3002","Programming_languages_created_in_1975","32866985","Category","184","20200531021056"
"3003","Variance_reduction","32873752","Category","186","20160803152300"
"3004","Individual_weapons","32884063","Category","109","20170301235830"
"3005","Individual_physical_objects","32884450","Category","591","20220512231413"
"3006","Prime_ideals","32971587","Category","59","20220102081845"
"3007","Jewellery_of_the_Royal_Collection_of_the_United_Kingdom","32986469","Category","220","20200621063303"
"3008","Electrochemical_equations","33036397","Category","75","20181014232929"
"3009","Venezuelan_mathematicians","33052836","Category","42","20110911142633"
"3010","Algerian_mathematicians","33053332","Category","411","20221023192311"
"3011","Singaporean_mathematicians","33053477","Category","281","20170602115327"
"3012","Mathematicians_from_Nishapur","33101136","Category","347","20190805182336"
"3013","Former_certificate_authorities","33151581","Category","157","20110920154125"
"3014","Proof_assistants","33159529","Category","169","20110921132627"
"3015","Latvian_computer_scientists","33205975","Category","148","20130322083003"
"3016","Mathematics_in_medicine","33220007","Category","77","20181215234349"
"3017","Copyright_law_in_Europe","33223628","Category","270","20200422123329"
"3018","Fictional_characters_with_fire_or_heat_abilities","33235245","Category","1330","20220711211758"
"3019","Computer_scientists_by_award","33240876","Category","126","20190323071917"
"3020","Statistical_organisations_in_the_United_Kingdom","33276840","Category","146","20160118225215"
"3021","Statistical_organizations_in_the_United_States","33276853","Category","143","20150702225159"
"3022","Korean_mathematicians","33279596","Category","281","20220125094223"
"3023","South_Korean_mathematicians","33280143","Category","239","20211130184222"
"3024","PDE_theorists","33334341","Category","131","20200422185652"
"3025","Spanish_computer_scientists","33343210","Category","140","20180403013733"
"3026","Programming_languages_created_in_2011","33363755","Category","184","20200531022306"
"3027","Bayesian_econometricians","33368899","Category","64","20160913185353"
"3028","Early_British_computers","33386178","Category","296","20201023104916"
"3029","Theorems_in_geometry","33388201","Category","109","20180403042906"
"3030","Digital_humanities","33395167","Category","244","20190428210804"
"3031","2_(number)","33397633","Category","125","20201112142050"
"3032","Theorems_in_analysis","33398088","Category","96","20201010224411"
"3033","Theorems_in_number_theory","33398906","Category","93","20201010224358"
"3034","Programming_language_theory_stubs","33404794","Category","287","20220720122723"
"3035","Mathematicians_who_worked_on_Islamic_inheritance","33411317","Category","165","20220912063913"
"3036","Theorems_in_topology","33411427","Category","57","20201010224345"
"3037","Theorems_in_algebra","33413082","Category","65","20200510171850"
"3038","Applied_data_mining","33417867","Category","161","20220508055611"
"3039","Theorems_in_discrete_mathematics","33420532","Category","90","20201010224407"
"3040","Theorems_in_functional_analysis","33430687","Category","103","20200422185735"
"3041","Geometric_centers","33432516","Category","213","20131230191940"
"3042","Triangle_centers","33432527","Category","260","20201111230706"
"3043","Theorems_in_the_foundations_of_mathematics","33454664","Category","343","20201010224350"
"3044","Metricated_units","33457089","Category","221","20150823122028"
"3045","Members_of_the_European_Research_Consortium_for_Informatics_and_Mathematics","33459771","Category","104","20190608072404"
"3046","Programming_languages_created_in_2002","33460289","Category","184","20200531021942"
"3047","Side-channel_attacks","33484031","Category","68","20160505211336"
"3048","Systemic_functional_linguistics","33492992","Category","168","20190922154923"
"3049","Theorems_in_algebraic_geometry","33504592","Category","147","20190914044046"
"3050","Theorems_in_dynamical_systems","33505308","Category","86","20201010224403"
"3051","Theorems_in_complex_analysis","33505875","Category","97","20200422185725"
"3052","Theorems_in_approximation_theory","33509846","Category","90","20190914033619"
"3053","String_(computer_science)","33512329","Category","113","20180829151035"
"3054","Computational_astronomy","33537654","Category","116","20191215022710"
"3055","Data_mining_and_machine_learning_software","33542714","Category","299","20171209101919"
"3056","Machine_learning_algorithms","33547228","Category","173","20190616102547"
"3057","Theorems_in_mathematical_physics","33547924","Category","142","20191203010853"
"3058","Theorems_in_plane_geometry","33563060","Category","81","20201010224354"
"3059","Theorems_in_calculus","33563753","Category","95","20190914054855"
"3060","Defunct_semiconductor_companies","33565203","Category","629","20220519045306"
"3061","Robots_by_year","33566575","Category","141","20211111025052"
"3062","2000s_in_robotics","33598214","Category","64","20220908113848"
"3063","2010s_in_robotics","33598294","Category","64","20220908113826"
"3064","Programming_languages_created_in_1977","33604515","Category","184","20200531021128"
"3065","Programming_languages_created_in_1987","33610153","Category","184","20200531021434"
"3066","Programming_languages_created_in_1969","33610923","Category","184","20200531020854"
"3067","Programming_languages_created_in_1993","33613539","Category","184","20200531021646"
"3068","Programming_languages_created_in_2007","33613571","Category","184","20200531022124"
"3069","Programming_languages_created_in_1998","33613599","Category","184","20200531021810"
"3070","Programming_languages_created_in_1968","33613666","Category","184","20200531020834"
"3071","Programming_languages_created_in_2004","33613677","Category","184","20200531022020"
"3072","Programming_languages_created_in_2005","33613700","Category","184","20200531022038"
"3073","Programming_languages_created_in_1980","33613717","Category","184","20200531021216"
"3074","Programming_languages_created_in_1973","33613732","Category","184","20200531021028"
"3075","Programming_languages_created_in_2008","33613761","Category","184","20200531022147"
"3076","Programming_languages_created_in_1970","33613782","Category","184","20200531020914"
"3077","Programming_languages_created_in_1959","33613806","Category","184","20200531020620"
"3078","Programming_languages_created_in_1957","33613840","Category","184","20200531020548"
"3079","Programming_languages_created_in_1958","33613864","Category","184","20200531020604"
"3080","Programming_languages_created_in_1997","33613958","Category","184","20200531021756"
"3081","Programming_languages_created_in_1971","33613984","Category","184","20200531020953"
"3082","Programming_languages_created_in_the_1940s","33614022","Category","299","20200531020213"
"3083","Programming_languages_created_in_1976","33614029","Category","184","20200531021114"
"3084","Programming_languages_created_in_1992","33614051","Category","184","20200531021630"
"3085","Programming_languages_created_in_1989","33614067","Category","184","20200531021504"
"3086","Programming_languages_created_in_1953","33614087","Category","184","20200531020448"
"3087","Programming_languages_created_in_1979","33614126","Category","184","20200531021200"
"3088","Programming_languages_created_in_the_2010s","33614192","Category","317","20200531022235"
"3089","Two-wheeled_robots","33632061","Category","53","20190714200125"
"3090","18th-century_Italian_mathematicians","33658257","Category","275","20200413125617"
"3091","19th-century_Italian_mathematicians","33658266","Category","275","20200413125624"
"3092","20th-century_Italian_mathematicians","33658353","Category","266","20200413125640"
"3093","21st-century_Italian_mathematicians","33658369","Category","276","20200413125648"
"3094","Macintosh_operating_systems_user_interface","33662149","Category","79","20201120030737"
"3095","Graph_drawing_people","33681437","Category","237","20141103135000"
"3096","16th-century_Italian_mathematicians","33701843","Category","206","20220103170323"
"3097","17th-century_Italian_mathematicians","33701850","Category","276","20200413125830"
"3098","15th-century_Italian_mathematicians","33701879","Category","321","20200413125837"
"3099","Italian_mathematicians_by_location","33701921","Category","109","20210625103005"
"3100","13th-century_Italian_mathematicians","33702046","Category","292","20220102234157"
"3101","18th-century_mathematicians_from_the_Russian_Empire","33702849","Category","390","20221008084411"
"3102","17th-century_mathematicians_by_nationality","33702896","Category","307","20190716112812"
"3103","18th-century_mathematicians_by_nationality","33702927","Category","307","20190716112815"
"3104","19th-century_mathematicians_from_the_Russian_Empire","33703062","Category","390","20221008084426"
"3105","19th-century_mathematicians_by_nationality","33703067","Category","307","20190716112824"
"3106","19th-century_Lithuanian_mathematicians","33703123","Category","225","20200413125909"
"3107","19th-century_Polish_mathematicians","33703126","Category","224","20200413125917"
"3108","18th-century_Swiss_mathematicians","33703157","Category","221","20210501221317"
"3109","21st-century_mathematicians_by_nationality","33703553","Category","307","20190716112838"
"3110","20th-century_mathematicians_by_nationality","33703577","Category","358","20210227225414"
"3111","16th-century_mathematicians_by_nationality","33703601","Category","307","20190716112849"
"3112","15th-century_mathematicians_by_nationality","33703645","Category","307","20190716112854"
"3113","14th-century_Italian_mathematicians","33703781","Category","242","20210624151722"
"3114","Theorems_in_real_analysis","33704171","Category","76","20130408173856"
"3115","Theorems_in_measure_theory","33710110","Category","78","20130401085903"
"3116","Music_sequencers","33710294","Category","171","20120828091017"
"3117","12th-century_Italian_mathematicians","33714434","Category","243","20220102231437"
"3118","Theorems_in_harmonic_analysis","33721792","Category","84","20130203212244"
"3119","Friction","33725189","Category","100","20150926235924"
"3120","Fields_of_mathematics","33734763","Category","235","20190713002519"
"3121","History_of_geometry","33748280","Category","177","20210427193504"
"3122","Mathematics_and_mysticism","33748468","Category","98","20130330062408"
"3123","Geometric_measurement","33748657","Category","107","20200107211917"
"3124","Copyleft","33751817","Category","795","20200211081305"
"3125","Contact_geometry","33755318","Category","115","20190914054114"
"3126","Spherical_geometry","33755906","Category","141","20190917054319"
"3127","Elementary_shapes","33759104","Category","144","20200130170525"
"3128","Geometric_data_structures","33760400","Category","96","20211030013334"
"3129","Mathematics_by_culture","33765856","Category","112","20190126114717"
"3130","Mathematics_of_ancient_history","33765942","Category","71","20180902033104"
"3131","Medieval_mathematics","33766047","Category","102","20220527161520"
"3132","Dependently_typed_languages","33774027","Category","338","20180917164812"
"3133","Servomechanisms","33783207","Category","144","20180403004729"
"3134","Mesh_generation","33784846","Category","152","20181204231608"
"3135","Virtual_assistants","33789044","Category","231","20220106050132"
"3136","Transformation_(function)","33793046","Category","103","20211107235007"
"3137","Theorems_in_Fourier_analysis","33793572","Category","89","20111118213708"
"3138","Limits_(mathematics)","33794077","Category","107","20200112120820"
"3139","Convergence_(mathematics)","33794192","Category","126","20200112120834"
"3140","Opera_world_premieres_at_the_Teatro_Regio_(Turin)","33797962","Category","268","20190602080128"
"3141","Units_in_electromagnetism","33813187","Category","80","20121219082719"
"3142","Limits_(category_theory)","33816947","Category","99","20130330062925"
"3143","Decimalisation","33826463","Category","245","20121219082714"
"3144","Biobanks","33846096","Category","166","20220117131039"
"3145","Three-digit_telephone_numbers","33847170","Category","30","20111123213647"
"3146","Biorepositories","33849844","Category","61","20160303225222"
"3147","Mathematical_chess_problems","33869065","Category","77","20130410233841"
"3148","Cassini–Huygens","33889643","Category","442","20180507100135"
"3149","Theorems_about_prime_numbers","33891412","Category","65","20130322113655"
"3150","Flower_robots","33898874","Category","120","20221011191236"
"3151","String_matching_algorithms","33958255","Category","148","20180901133311"
"3152","Phonetic_algorithms","33958595","Category","222","20111205015642"
"3153","Sequence_alignment_algorithms","33958763","Category","181","20200421154441"
"3154","Substring_indices","33958933","Category","275","20180830112111"
"3155","String_collation_algorithms","33959205","Category","88","20111205030513"
"3156","Problems_on_strings","33959361","Category","144","20111205045127"
"3157","Game_accessibility","33982665","Category","146","20120508130105"
"3158","Time_in_religion","34001355","Category","107","20200704015801"
"3159","Linear_motion","34014830","Category","78","20190124181342"
"3160","Optimization_algorithms_and_methods","34044100","Category","153","20200422190716"
"3161","Fellows_of_the_Institute_of_Mathematics_and_its_Applications","34045416","Category","326","20170104210849"
"3162","Mittag-Leffler_Institute","34055292","Category","194","20190323121211"
"3163","Directors_of_the_Mittag-Leffler_Institute","34055303","Category","82","20181022003012"
"3164","Type_inference","34060579","Category","157","20200924173601"
"3165","Koltsevaya_Line","34062295","Category","95","20171220002013"
"3166","Opera_world_premieres_at_the_Adelaide_Festival_Theatre","34101726","Category","352","20201127175224"
"3167","Riverbank_Laboratories","34191240","Category","227","20191011100620"
"3168","Center_for_Advanced_Study_in_the_Behavioral_Sciences_fellows","34191536","Category","224","20201220213100"
"3169","Iranian_demographers","34197139","Category","326","20191008231222"
"3170","Quarter_tones","34201771","Category","145","20140821033932"
"3171","Real-time_databases","34213436","Category","107","20191127023126"
"3172","Real-time_technology","34213741","Category","108","20220905070329"
"3173","Graph_databases","34218562","Category","96","20191127023040"
"3174","Microtonality","34221810","Category","152","20140128145009"
"3175","Biomedical_cybernetics","34229486","Category","116","20181231214604"
"3176","Statistical_databases","34232963","Category","106","20160608041208"
"3177","Database_law","34233642","Category","116","20201215233310"
"3178","Software_version_histories","34242756","Category","272","20220327231713"
"3179","Abstract_algebra_stubs","34243559","Category","161","20120101055622"
"3180","Linear_algebra_stubs","34245443","Category","153","20120101124443"
"3181","Knot_theory_stubs","34254906","Category","142","20200730183957"
"3182","Leonhard_Euler","34275148","Category","242","20190722210351"
"3183","Mind–body_problem","34275565","Category","535","20201003221656"
"3184","Copy_protection","34290457","Category","436","20220216154209"
"3185","Dimers_(chemistry)","34294405","Category","137","20150803211005"
"3186","Computational_learning_theory","34310097","Category","115","20130417175018"
"3187","Harmonic_series_(music)","34314027","Category","109","20200629114214"
"3188","Classical_logic","34335239","Category","144","20141019020503"
"3189","Ukrainian_computer_scientists","34336070","Category","172","20160222053619"
"3190","School_of_Names","34348161","Category","170","20191008151445"
"3191","Systems_Modeling_Language","34389486","Category","110","20130330103213"
"3192","Trees_(data_structures)","34403994","Category","176","20180830110517"
"3193","Fellows_of_the_Royal_Statistical_Society","34426852","Category","266","20181222174159"
"3194","Real-time_simulation","34446783","Category","82","20220211145547"
"3195","Differential_geometry_stubs","34454213","Category","182","20120122073842"
"3196","Elementary_geometry_stubs","34458114","Category","175","20200730184038"
"3197","Girih","34470617","Category","97","20150529161230"
"3198","Compass_and_straightedge_constructions","34470642","Category","89","20180401202012"
"3199","Propositions","34489602","Category","172","20190913220154"
"3200","Logical_expressions","34489612","Category","103","20201004102257"
"3201","Recipients_of_the_SASTRA_Ramanujan_Prize","34490007","Category","122","20200107192428"
"3202","DVD_rippers","34495574","Category","352","20170613074141"
"3203","Binary_arithmetic","34511514","Category","183","20180512225809"
"3204","Free_R_(programming_language)_software","34512540","Category","273","20181224113358"
"3205","Single-player_games","34520956","Category","96","20201004063829"
"3206","Clay_Research_Award_recipients","34541233","Category","71","20200107192550"
"3207","Scottish_logicians","34545575","Category","226","20161223135818"
"3208","Theorems_in_abstract_algebra","34555841","Category","64","20130203211433"
"3209","Theorems_in_group_theory","34557080","Category","82","20130322140256"
"3210","Theorems_in_algebraic_topology","34558962","Category","147","20130203211531"
"3211","Theorems_in_linear_algebra","34559423","Category","75","20180620222201"
"3212","Mathematics-related_topics_in_popular_culture","34560017","Category","92","20210531085814"
"3213","Mathematical_proofs","34560653","Category","828","20190913002143"
"3214","Mental_calculators","34560666","Category","211","20160402194604"
"3215","Numeral_systems","34560693","Category","372","20201220203809"
"3216","Mathematical_markup_languages","34560729","Category","167","20120131232647"
"3217","Historic_surveying_landmarks_in_the_United_States","34562896","Category","185","20210514072105"
"3218","Swiss_cryptographers","34565067","Category","125","20190710051500"
"3219","Theorems_in_algebraic_number_theory","34572562","Category","167","20120201231946"
"3220","Theorems_in_differential_geometry","34573331","Category","231","20150418110158"
"3221","Theorems_in_Riemannian_geometry","34573977","Category","176","20211106224315"
"3222","Riemannian_manifolds","34574335","Category","91","20220905162414"
"3223","Geodesic_(mathematics)","34574925","Category","222","20220418001536"
"3224","De_Morgan_Medallists","34576796","Category","158","20200107192459"
"3225","Theorems_in_differential_topology","34579739","Category","148","20130203212252"
"3226","Mathematical_theorems_in_theoretical_computer_science","34579925","Category","105","20120202170230"
"3227","Smooth_manifolds","34580572","Category","158","20120204164535"
"3228","Theorems_in_analytic_number_theory","34583024","Category","156","20130322141100"
"3229","1957_software","34583923","Category","14","20200531135523"
"3230","1958_software","34583924","Category","14","20200531135554"
"3231","1953_software","34583926","Category","14","20200531135334"
"3232","1957_in_computing","34583929","Category","280","20200913002202"
"3233","1954_in_computing","34583931","Category","280","20200913002209"
"3234","Theorems_in_complex_geometry","34601337","Category","184","20130203211723"
"3235","Analytic_functions","34602074","Category","292","20190914045845"
"3236","Theorems_in_representation_theory","34602685","Category","163","20130203212139"
"3237","Theorems_in_graph_theory","34604141","Category","85","20130322141744"
"3238","Meromorphic_functions","34610185","Category","403","20190914052142"
"3239","Complex_dynamics","34610984","Category","446","20220106010812"
"3240","Theorems_in_projective_geometry","34611630","Category","89","20130203212935"
"3241","Theorems_in_combinatorics","34611965","Category","89","20130401093931"
"3242","Border_rivers","34631204","Category","501","20200930203837"
"3243","Dimensionless_numbers_of_thermodynamics","34639170","Category","169","20201121100612"
"3244","Dempster–Shafer_theory","34651036","Category","85","20200929214535"
"3245","Probability_journals","34673762","Category","189","20190914144546"
"3246","Formal_epistemology","34699567","Category","187","20220126022657"
"3247","Cosmic_background_radiation","34729122","Category","121","20191128081648"
"3248","Forcing_(mathematics)","34742319","Category","90","20130330072438"
"3249","Fixed_points_(mathematics)","34742329","Category","182","20180401232011"
"3250","Formalism_(philosophy)","34742937","Category","163","20210615035748"
"3251","Fixed-point_theorems","34757584","Category","141","20190914050624"
"3252","Nonlinear_filters","34760970","Category","85","20130404164759"
"3253","Nonlinear_systems","34760990","Category","379","20191128040455"
"3254","Unified_Modeling_Language_diagrams","34761071","Category","139","20220625013451"
"3255","Tessellation","34761102","Category","254","20191130083310"
"3256","Nationalization","34784305","Category","192","20210212004607"
"3257","Nationalisation_in_the_United_Kingdom","34784323","Category","253","20200502105529"
"3258","Glossaries_of_mathematics","34802090","Category","122","20190914035524"
"3259","Triangulation_(geometry)","34835372","Category","490","20140104014812"
"3260","Logic_symbols","34848776","Category","264","20150915102859"
"3261","Constructivism_(mathematics)","34848800","Category","134","20130404165957"
"3262","Individual_buses","34875139","Category","57","20120722050033"
"3263","2012_in_computing","34883590","Category","280","20200913001836"
"3264","Mathematics_of_infinitesimals","34902716","Category","212","20220519022224"
"3265","Proof_techniques","34905464","Category","32","20120227193105"
"3266","Robot_locomotion","34907617","Category","221","20190124204155"
"3267","Theorems_in_discrete_geometry","34907768","Category","147","20130203212940"
"3268","Theorems_in_convex_geometry","34907830","Category","79","20140319130619"
"3269","Methods_of_proof","34927528","Category","65","20120505212740"
"3270","Architecture_description_language","34935968","Category","164","20220211004900"
"3271","Immediate_inference","34942988","Category","59","20120307005837"
"3272","Mental_calculation","34959082","Category","66","20130322151513"
"3273","Theorems_in_propositional_logic","34960188","Category","183","20181231214716"
"3274","Finnish_geodesists","34985779","Category","81","20210508040355"
"3275","Term_logic","34989583","Category","93","20190111220018"
"3276","Ubiquitous_computing_researchers","35003777","Category","274","20120308102654"
"3277","Resource_Description_Framework","35007527","Category","250","20160708165428"
"3278","Proof_theorists","35016979","Category","98","20130613104623"
"3279","Cryptographer_stubs","35020018","Category","268","20170914144840"
"3280","Sport_of_athletics","35028447","Category","496","20220509104537"
"3281","Squash_(sport)","35040390","Category","242","20211231082027"
"3282","Rackets_(sport)","35040411","Category","173","20211231082019"
"3283","Footbag","35040413","Category","167","20220424174710"
"3284","Charreada","35040431","Category","255","20190122164040"
"3285","Namibian_mathematicians","35061856","Category","303","20190823155516"
"3286","Structural_bioinformatics","35104301","Category","99","20130330075839"
"3287","Telephone_number_stubs","35131313","Category","164","20141125124300"
"3288","Addition_chains","35138881","Category","93","20120319165630"
"3289","Circumstellar_disks","35159884","Category","210","20200422144525"
"3290","Places_in_popular_culture","35270096","Category","174","20220317140430"
"3291","Binary_systems","35273588","Category","97","20180113211353"
"3292","Baseball_statisticians","35274460","Category","123","20180523195448"
"3293","Archaeological_artifacts_of_China","35281632","Category","231","20220119003039"
